event_id,signing_team,season,player_name,treatment_category,contract_type,contract_years,mis_overall,mis_data_quality
malcolm_delaney_2017_ATL,ATL,2017-18,Malcolm Delaney,re_signed_standard,roster_continuity,3,2.9999999999999996,complete
taurean_prince_2017_ATL,ATL,2017-18,Taurean Prince,re_signed_standard,roster_continuity,3,-0.10698109994891893,complete
dennis_schroder_2017_ATL,ATL,2017-18,Dennis Schroder,re_signed_standard,roster_continuity,3,-0.6346780356539803,complete
mike_muscala_2017_ATL,ATL,2017-18,Mike Muscala,re_signed_standard,roster_continuity,3,-0.8731231994705226,complete
dewayne_dedmon_2017_ATL,ATL,2017-18,Dewayne Dedmon,new_team,team_change,3,-0.979834426203853,complete
kent_bazemore_2017_ATL,ATL,2017-18,Kent Bazemore,re_signed_standard,roster_continuity,3,-1.1867587683051162,complete
miles_plumlee_2017_ATL,ATL,2017-18,Miles Plumlee,new_team,team_change,3,-2.3,complete
deandre_bembry_2017_ATL,ATL,2017-18,DeAndre' Bembry,re_signed_standard,roster_continuity,3,NA,missing_data
nicolas_brussino_2017_ATL,ATL,2017-18,Nicolas Brussino,new_team,team_change,3,NA,missing_data
john_collins_2018_ATL,ATL,2018-19,John Collins,re_signed_standard,roster_continuity,3,2.208293650793651,complete
alex_len_2018_ATL,ATL,2018-19,Alex Len,new_team,team_change,3,0.31974027823594964,complete
taurean_prince_2018_ATL,ATL,2018-19,Taurean Prince,re_signed_standard,roster_continuity,3,-1.0461242870110006,complete
dewayne_dedmon_2018_ATL,ATL,2018-19,Dewayne Dedmon,re_signed_standard,roster_continuity,3,-1.877790190965018,complete
kent_bazemore_2018_ATL,ATL,2018-19,Kent Bazemore,re_signed_standard,roster_continuity,3,-2.0018577627666616,complete
vince_carter_2018_ATL,ATL,2018-19,Vince Carter,new_team,team_change,3,-2.2031840756103627,complete
alex_poythress_2018_ATL,ATL,2018-19,Alex Poythress,new_team,team_change,3,NA,missing_data
deandre_bembry_2018_ATL,ATL,2018-19,DeAndre' Bembry,re_signed_standard,roster_continuity,3,NA,missing_data
deyonta_davis_2018_ATL,ATL,2018-19,Deyonta Davis,new_team,team_change,3,NA,missing_data
justin_anderson_2018_ATL,ATL,2018-19,Justin Anderson,new_team,team_change,3,NA,missing_data
miles_plumlee_2018_ATL,ATL,2018-19,Miles Plumlee,re_signed_standard,roster_continuity,3,NA,missing_data
trae_young_2019_ATL,ATL,2019-20,Trae Young,re_signed_standard,roster_continuity,3,4.9382485138466,complete
john_collins_2019_ATL,ATL,2019-20,John Collins,re_signed_standard,roster_continuity,3,1.8940629485616391,complete
kevin_huerter_2019_ATL,ATL,2019-20,Kevin Huerter,re_signed_standard,roster_continuity,3,1.399110964767863,complete
deandre_bembry_2019_ATL,ATL,2019-20,DeAndre' Bembry,re_signed_standard,roster_continuity,3,0.7341915550978373,complete
jeff_teague_2019_ATL,ATL,2019-20,Jeff Teague,new_team,team_change,3,-1.892623240885047,complete
treveon_graham_2019_ATL,ATL,2019-20,Treveon Graham,new_team,team_change,3,-2.4949008498583565,complete
dewayne_dedmon_2019_ATL,ATL,2019-20,Dewayne Dedmon,re_signed_standard,roster_continuity,3,-3.3244810032082825,complete
vince_carter_2019_ATL,ATL,2019-20,Vince Carter,re_signed_standard,roster_continuity,3,-3.382258064516129,complete
chandler_parsons_2019_ATL,ATL,2019-20,Chandler Parsons,new_team,team_change,3,NA,missing_data
tyrone_wallace_2019_ATL,ATL,2019-20,Tyrone Wallace,new_team,team_change,3,NA,missing_data
kris_dunn_2020_ATL,ATL,2020-21,Kris Dunn,new_team,team_change,3,4.097404063205417,complete
trae_young_2020_ATL,ATL,2020-21,Trae Young,re_signed_standard,roster_continuity,3,2.641105669768959,complete
deandre_hunter_2020_ATL,ATL,2020-21,De'Andre Hunter,re_signed_standard,roster_continuity,3,1.880438256105912,complete
kevin_huerter_2020_ATL,ATL,2020-21,Kevin Huerter,re_signed_standard,roster_continuity,3,1.8675391961295795,complete
bogdan_bogdanovic_2020_ATL,ATL,2020-21,Bogdan Bogdanovic,new_team,team_change,3,1.7143805319833658,complete
cam_reddish_2020_ATL,ATL,2020-21,Cam Reddish,re_signed_standard,roster_continuity,3,1.6267441860465115,complete
solomon_hill_2020_ATL,ATL,2020-21,Solomon Hill,new_team,team_change,3,0.04852492370295014,complete
clint_capela_2020_ATL,ATL,2020-21,Clint Capela,new_team,team_change,3,-0.12461073318216176,complete
tony_snell_2020_ATL,ATL,2020-21,Tony Snell,new_team,team_change,3,-0.8648038651681191,complete
john_collins_2020_ATL,ATL,2020-21,John Collins,re_signed_standard,roster_continuity,3,-1.1345891874696492,complete
danilo_gallinari_2020_ATL,ATL,2020-21,Danilo Gallinari,new_team,team_change,3,-3.479969203846288,complete
lou_williams_2020_ATL,ATL,2020-21,Lou Williams,new_team,team_change,3,-4.298711625116362,complete
brandon_goodwin_2020_ATL,ATL,2020-21,Brandon Goodwin,re_signed_standard,roster_continuity,3,NA,missing_data
bruno_fernando_2020_ATL,ATL,2020-21,Bruno Fernando,re_signed_standard,roster_continuity,3,NA,missing_data
onyeka_okongwu_2021_ATL,ATL,2021-22,Onyeka Okongwu,re_signed_standard,roster_continuity,3,1.8029203956665096,complete
kevin_huerter_2021_ATL,ATL,2021-22,Kevin Huerter,re_signed_standard,roster_continuity,3,0.6078798503874794,complete
kevin_knox_2021_ATL,ATL,2021-22,Kevin Knox II,new_team,team_change,3,0.29259259259259274,complete
delon_wright_2021_ATL,ATL,2021-22,Delon Wright,new_team,team_change,3,0.17990320334446208,complete
timothe_luwawu-cabarrot_2021_ATL,ATL,2021-22,Timothe Luwawu-Cabarrot,new_team,team_change,3,0.1138728323699425,complete
trae_young_2021_ATL,ATL,2021-22,Trae Young,re_signed_standard,roster_continuity,3,0.01580103720688708,complete
clint_capela_2021_ATL,ATL,2021-22,Clint Capela,re_signed_standard,roster_continuity,3,-0.748121202709461,complete
bogdan_bogdanovic_2021_ATL,ATL,2021-22,Bogdan Bogdanovic,re_signed_standard,roster_continuity,3,-1.2431458775965516,complete
lou_williams_2021_ATL,ATL,2021-22,Lou Williams,re_signed_standard,roster_continuity,3,-2.714663827198053,complete
john_collins_2021_ATL,ATL,2021-22,John Collins,re_signed_standard,roster_continuity,3,-2.988265508547246,complete
danilo_gallinari_2021_ATL,ATL,2021-22,Danilo Gallinari,re_signed_standard,roster_continuity,3,-3.085535568888424,complete
gorgui_dieng_2021_ATL,ATL,2021-22,Gorgui Dieng,new_team,team_change,3,NA,missing_data
skylar_mays_2021_ATL,ATL,2021-22,Skylar Mays,re_signed_standard,roster_continuity,3,NA,missing_data
solomon_hill_2021_ATL,ATL,2021-22,Solomon Hill,re_signed_standard,roster_continuity,3,NA,missing_data
wes_iwundu_2021_ATL,ATL,2021-22,Wes Iwundu,new_team,team_change,3,NA,missing_data
vit_krejci_2022_ATL,ATL,2022-23,Vit Krejci,new_team,team_change,3,4.594805194805194,complete
aaron_holiday_2022_ATL,ATL,2022-23,Aaron Holiday,new_team,team_change,3,1.747101033411951,complete
onyeka_okongwu_2022_ATL,ATL,2022-23,Onyeka Okongwu,re_signed_standard,roster_continuity,3,0.7070277140942168,complete
deandre_hunter_2022_ATL,ATL,2022-23,De'Andre Hunter,re_signed_standard,roster_continuity,3,0.4999769276615036,complete
garrison_mathews_2022_ATL,ATL,2022-23,Garrison Mathews,new_team,team_change,3,-0.26129505582137114,complete
saddiq_bey_2022_ATL,ATL,2022-23,Saddiq Bey,new_team,team_change,3,-0.6552439256584168,complete
clint_capela_2022_ATL,ATL,2022-23,Clint Capela,re_signed_standard,roster_continuity,3,-1.7487136553417146,complete
dejounte_murray_2022_ATL,ATL,2022-23,Dejounte Murray,new_team,team_change,3,-2.3211801348275864,complete
trae_young_2022_ATL,ATL,2022-23,Trae Young,re_signed_standard,roster_continuity,3,-2.4828925259019745,complete
bogdan_bogdanovic_2022_ATL,ATL,2022-23,Bogdan Bogdanovic,re_signed_standard,roster_continuity,3,-2.530017862097512,complete
john_collins_2022_ATL,ATL,2022-23,John Collins,re_signed_standard,roster_continuity,3,-2.541891699189982,complete
bruno_fernando_2022_ATL,ATL,2022-23,Bruno Fernando,new_team,team_change,3,NA,missing_data
derrick_favors_2022_ATL,ATL,2022-23,Derrick Favors,new_team,team_change,3,NA,missing_data
jalen_johnson_2022_ATL,ATL,2022-23,Jalen Johnson,re_signed_standard,roster_continuity,3,NA,missing_data
jarrett_culver_2022_ATL,ATL,2022-23,Jarrett Culver,new_team,team_change,3,NA,missing_data
trent_forrest_2022_ATL,ATL,2022-23,Trent Forrest,new_team,team_change,3,NA,missing_data
vit_krejci_2023_ATL,ATL,2023-24,Vit Krejci,re_signed_standard,roster_continuity,3,4.191186001296176,complete
jalen_johnson_2023_ATL,ATL,2023-24,Jalen Johnson,re_signed_standard,roster_continuity,3,2.3665030674846625,complete
deandre_hunter_2023_ATL,ATL,2023-24,De'Andre Hunter,re_signed_standard,roster_continuity,3,1.831615653482754,complete
garrison_mathews_2023_ATL,ATL,2023-24,Garrison Mathews,re_signed_standard,roster_continuity,3,-0.03363212483143218,complete
onyeka_okongwu_2023_ATL,ATL,2023-24,Onyeka Okongwu,re_signed_standard,roster_continuity,3,-0.1532604925424904,complete
saddiq_bey_2023_ATL,ATL,2023-24,Saddiq Bey,re_signed_standard,roster_continuity,3,-0.30088207985143917,complete
bogdan_bogdanovic_2023_ATL,ATL,2023-24,Bogdan Bogdanovic,re_signed_standard,roster_continuity,3,-1.5315620438791624,complete
dejounte_murray_2023_ATL,ATL,2023-24,Dejounte Murray,re_signed_standard,roster_continuity,3,-2.2377979837912636,complete
clint_capela_2023_ATL,ATL,2023-24,Clint Capela,re_signed_standard,roster_continuity,3,-2.2466344230950903,complete
trae_young_2023_ATL,ATL,2023-24,Trae Young,re_signed_standard,roster_continuity,3,-2.899082083982953,complete
aj_griffin_2023_ATL,ATL,2023-24,AJ Griffin,re_signed_standard,roster_continuity,3,NA,missing_data
bruno_fernando_2023_ATL,ATL,2023-24,Bruno Fernando,re_signed_standard,roster_continuity,3,NA,missing_data
trent_forrest_2023_ATL,ATL,2023-24,Trent Forrest,re_signed_standard,roster_continuity,3,NA,missing_data
wesley_matthews_2023_ATL,ATL,2023-24,Wesley Matthews,new_team,team_change,3,NA,missing_data
jalen_johnson_2024_ATL,ATL,2024-25,Jalen Johnson,re_signed_standard,roster_continuity,3,2.512411888530542,complete
dyson_daniels_2024_ATL,ATL,2024-25,Dyson Daniels,new_team,team_change,3,1.8430017678255748,complete
garrison_mathews_2024_ATL,ATL,2024-25,Garrison Mathews,re_signed_standard,roster_continuity,3,1.1547079856972582,complete
onyeka_okongwu_2024_ATL,ATL,2024-25,Onyeka Okongwu,re_signed_standard,roster_continuity,3,0.7021030965786452,complete
caris_levert_2024_ATL,ATL,2024-25,Caris LeVert,new_team,team_change,3,0.3677742767363745,complete
georges_niang_2024_ATL,ATL,2024-25,Georges Niang,new_team,team_change,3,-0.07843254561770863,complete
clint_capela_2024_ATL,ATL,2024-25,Clint Capela,re_signed_standard,roster_continuity,3,-1.4887896097794648,complete
terance_mann_2024_ATL,ATL,2024-25,Terance Mann,new_team,team_change,3,-1.5408559969187594,complete
trae_young_2024_ATL,ATL,2024-25,Trae Young,re_signed_standard,roster_continuity,3,-2.496765558777604,complete
dominick_barlow_2024_ATL,ATL,2024-25,Dominick Barlow,new_team,team_change,3,NA,missing_data
larry_nance_2024_ATL,ATL,2024-25,Larry Nance Jr.,new_team,team_change,3,NA,missing_data
joe_harris_2017_BKN,BKN,2017-18,Joe Harris,re_signed_standard,roster_continuity,3,3.6438585510874666,complete
dangelo_russell_2017_BKN,BKN,2017-18,D'Angelo Russell,new_team,team_change,3,3.5026760460924855,complete
spencer_dinwiddie_2017_BKN,BKN,2017-18,Spencer Dinwiddie,re_signed_standard,roster_continuity,3,1.9850659800450592,complete
nik_stauskas_2017_BKN,BKN,2017-18,Nik Stauskas,new_team,team_change,3,1.216568635839688,complete
dante_cunningham_2017_BKN,BKN,2017-18,Dante Cunningham,new_team,team_change,3,0.9633300051032858,complete
jahlil_okafor_2017_BKN,BKN,2017-18,Jahlil Okafor,new_team,team_change,3,0.8832293577981649,complete
caris_levert_2017_BKN,BKN,2017-18,Caris LeVert,re_signed_standard,roster_continuity,3,0.7059196617336153,complete
rondae_hollis-jefferson_2017_BKN,BKN,2017-18,Rondae Hollis-Jefferson,re_signed_standard,roster_continuity,3,0.12973219094594213,complete
demarre_carroll_2017_BKN,BKN,2017-18,DeMarre Carroll,new_team,team_change,3,-0.6339641214674661,complete
allen_crabbe_2017_BKN,BKN,2017-18,Allen Crabbe,new_team,team_change,3,-0.8963916327806805,complete
quincy_acy_2017_BKN,BKN,2017-18,Quincy Acy,re_signed_standard,roster_continuity,3,-1.6217573221757324,complete
isaiah_whitehead_2017_BKN,BKN,2017-18,Isaiah Whitehead,re_signed_standard,roster_continuity,3,NA,missing_data
timofey_mozgov_2017_BKN,BKN,2017-18,Timofey Mozgov,new_team,team_change,3,NA,missing_data
dangelo_russell_2018_BKN,BKN,2018-19,D'Angelo Russell,re_signed_standard,roster_continuity,3,3.5122587921110084,complete
jarrett_allen_2018_BKN,BKN,2018-19,Jarrett Allen,re_signed_standard,roster_continuity,3,2.4626978664831385,complete
ed_davis_2018_BKN,BKN,2018-19,Ed Davis,new_team,team_change,3,1.8219026548672568,complete
joe_harris_2018_BKN,BKN,2018-19,Joe Harris,re_signed_standard,roster_continuity,3,1.4567341439993384,complete
spencer_dinwiddie_2018_BKN,BKN,2018-19,Spencer Dinwiddie,re_signed_standard,roster_continuity,3,1.1986561238147728,complete
caris_levert_2018_BKN,BKN,2018-19,Caris LeVert,re_signed_standard,roster_continuity,3,1.0248528217203092,complete
jared_dudley_2018_BKN,BKN,2018-19,Jared Dudley,new_team,team_change,3,-0.29755859375000004,complete
shabazz_napier_2018_BKN,BKN,2018-19,Shabazz Napier,new_team,team_change,3,-0.4265416347127422,complete
rondae_hollis-jefferson_2018_BKN,BKN,2018-19,Rondae Hollis-Jefferson,re_signed_standard,roster_continuity,3,-0.649166739310616,complete
demarre_carroll_2018_BKN,BKN,2018-19,DeMarre Carroll,re_signed_standard,roster_continuity,3,-1.6073362875430823,complete
treveon_graham_2018_BKN,BKN,2018-19,Treveon Graham,new_team,team_change,3,-2.073661800486618,complete
allen_crabbe_2018_BKN,BKN,2018-19,Allen Crabbe,re_signed_standard,roster_continuity,3,-2.710211918103887,complete
jarrett_allen_2019_BKN,BKN,2019-20,Jarrett Allen,re_signed_standard,roster_continuity,3,1.7970684039087947,complete
david_nwaba_2019_BKN,BKN,2019-20,David Nwaba,new_team,team_change,3,1.6449074227144984,complete
timothe_luwawu-cabarrot_2019_BKN,BKN,2019-20,Timothe Luwawu-Cabarrot,new_team,team_change,3,1.2148446237167163,complete
garrett_temple_2019_BKN,BKN,2019-20,Garrett Temple,new_team,team_change,3,0.548066286544088,complete
spencer_dinwiddie_2019_BKN,BKN,2019-20,Spencer Dinwiddie,re_signed_standard,roster_continuity,3,0.45264217413185726,complete
caris_levert_2019_BKN,BKN,2019-20,Caris LeVert,re_signed_standard,roster_continuity,3,0.01442360137577286,complete
rodions_kurucs_2019_BKN,BKN,2019-20,Rodions Kurucs,re_signed_standard,roster_continuity,3,-0.19999999999999973,complete
joe_harris_2019_BKN,BKN,2019-20,Joe Harris,re_signed_standard,roster_continuity,3,-0.21363517674178972,complete
wilson_chandler_2019_BKN,BKN,2019-20,Wilson Chandler,new_team,team_change,3,-0.36613681521430586,complete
deandre_jordan_2019_BKN,BKN,2019-20,DeAndre Jordan,new_team,team_change,3,-0.4061097659088493,complete
taurean_prince_2019_BKN,BKN,2019-20,Taurean Prince,new_team,team_change,3,-0.601848508479411,complete
kyrie_irving_2019_BKN,BKN,2019-20,Kyrie Irving,new_team,team_change,3,-2.09869078769436,complete
tyler_johnson_2019_BKN,BKN,2019-20,Tyler Johnson,new_team,team_change,3,-2.8028157101781295,complete
iman_shumpert_2019_BKN,BKN,2019-20,Iman Shumpert,new_team,team_change,3,NA,missing_data
jamal_crawford_2019_BKN,BKN,2019-20,Jamal Crawford,new_team,team_change,3,NA,missing_data
justin_anderson_2019_BKN,BKN,2019-20,Justin Anderson,new_team,team_change,3,NA,missing_data
lance_thomas_2019_BKN,BKN,2019-20,Lance Thomas,new_team,team_change,3,NA,missing_data
bruce_brown_2020_BKN,BKN,2020-21,Bruce Brown,new_team,team_change,3,2.179127611704395,complete
landry_shamet_2020_BKN,BKN,2020-21,Landry Shamet,new_team,team_change,3,0.11721476206374204,complete
joe_harris_2020_BKN,BKN,2020-21,Joe Harris,re_signed_standard,roster_continuity,3,-0.3879284756136109,complete
timothe_luwawu-cabarrot_2020_BKN,BKN,2020-21,Timothe Luwawu-Cabarrot,re_signed_standard,roster_continuity,3,-0.4470463935289146,complete
spencer_dinwiddie_2020_BKN,BKN,2020-21,Spencer Dinwiddie,re_signed_standard,roster_continuity,3,-0.6806140596090529,complete
jeff_green_2020_BKN,BKN,2020-21,Jeff Green,new_team,team_change,3,-1.0605784543927166,complete
lamarcus_aldridge_2020_BKN,BKN,2020-21,LaMarcus Aldridge,new_team,team_change,3,-1.3329688397138877,complete
tyler_johnson_2020_BKN,BKN,2020-21,Tyler Johnson,re_signed_standard,roster_continuity,3,-2.2079982126899016,complete
deandre_jordan_2020_BKN,BKN,2020-21,DeAndre Jordan,re_signed_standard,roster_continuity,3,-2.7154299767970835,complete
james_harden_2020_BKN,BKN,2020-21,James Harden,new_team,team_change,3,-5.029814627843885,complete
alize_johnson_2020_BKN,BKN,2020-21,Alize Johnson,new_team,team_change,3,NA,missing_data
chris_chiozza_2020_BKN,BKN,2020-21,Chris Chiozza,re_signed_standard,roster_continuity,3,NA,missing_data
noah_vonleh_2020_BKN,BKN,2020-21,Noah Vonleh,new_team,team_change,3,NA,missing_data
blake_griffin_2021_BKN,BKN,2021-22,Blake Griffin,re_signed_standard,roster_continuity,3,1.5789348846788434,complete
nic_claxton_2021_BKN,BKN,2021-22,Nic Claxton,re_signed_standard,roster_continuity,3,1.4776907293415404,complete
andre_drummond_2021_BKN,BKN,2021-22,Andre Drummond,new_team,team_change,3,0.2997299815691497,complete
bruce_brown_2021_BKN,BKN,2021-22,Bruce Brown,re_signed_standard,roster_continuity,3,-0.34034736519339426,complete
joe_harris_2021_BKN,BKN,2021-22,Joe Harris,re_signed_standard,roster_continuity,3,-1.201266416510319,complete
patty_mills_2021_BKN,BKN,2021-22,Patty Mills,new_team,team_change,3,-1.334647685075388,complete
kevin_durant_2021_BKN,BKN,2021-22,Kevin Durant,re_signed_standard,roster_continuity,3,-1.3976036866359438,complete
james_johnson_2021_BKN,BKN,2021-22,James Johnson,new_team,team_change,3,-1.4469314079422384,complete
seth_curry_2021_BKN,BKN,2021-22,Seth Curry,new_team,team_change,3,-1.7176587192516837,complete
kyrie_irving_2021_BKN,BKN,2021-22,Kyrie Irving,re_signed_standard,roster_continuity,3,-1.889968834964895,complete
goran_dragic_2021_BKN,BKN,2021-22,Goran Dragic,new_team,team_change,3,-2.8195333333333332,complete
cam_thomas_2022_BKN,BKN,2022-23,Cam Thomas,re_signed_standard,roster_continuity,3,2.134148264984227,complete
nic_claxton_2022_BKN,BKN,2022-23,Nic Claxton,re_signed_standard,roster_continuity,3,1.186008350939674,complete
cameron_johnson_2022_BKN,BKN,2022-23,Cameron Johnson,new_team,team_change,3,0.6465164697985819,complete
yuta_watanabe_2022_BKN,BKN,2022-23,Yuta Watanabe,new_team,team_change,3,0.09999999999999998,complete
spencer_dinwiddie_2022_BKN,BKN,2022-23,Spencer Dinwiddie,new_team,team_change,3,-1.0983601882218736,complete
royce_oneale_2022_BKN,BKN,2022-23,Royce O'Neale,new_team,team_change,3,-1.2942235156917057,complete
patty_mills_2022_BKN,BKN,2022-23,Patty Mills,re_signed_standard,roster_continuity,3,-1.6090052096254033,complete
seth_curry_2022_BKN,BKN,2022-23,Seth Curry,re_signed_standard,roster_continuity,3,-1.739067770976983,complete
mikal_bridges_2022_BKN,BKN,2022-23,Mikal Bridges,new_team,team_change,3,-2.098767228567695,complete
dorian_finney-smith_2022_BKN,BKN,2022-23,Dorian Finney-Smith,new_team,team_change,3,-2.189862426144907,complete
dayron_sharpe_2022_BKN,BKN,2022-23,Day'Ron Sharpe,re_signed_standard,roster_continuity,3,NA,missing_data
moses_brown_2022_BKN,BKN,2022-23,Moses Brown,new_team,team_change,3,NA,missing_data
dayron_sharpe_2023_BKN,BKN,2023-24,Day'Ron Sharpe,re_signed_standard,roster_continuity,3,3.11672800267648,complete
keon_johnson_2023_BKN,BKN,2023-24,Keon Johnson,new_team,team_change,3,2.6000000000000005,complete
cam_thomas_2023_BKN,BKN,2023-24,Cam Thomas,re_signed_standard,roster_continuity,3,1.258054967200797,complete
dennis_smith_2023_BKN,BKN,2023-24,Dennis Smith Jr.,new_team,team_change,3,1.2427021696252465,complete
lonnie_walker_2023_BKN,BKN,2023-24,Lonnie Walker IV,new_team,team_change,3,0.609556548642145,complete
keita_bates-diop_2023_BKN,BKN,2023-24,Keita Bates-Diop,new_team,team_change,3,0.3945205479452054,complete
dennis_schroder_2023_BKN,BKN,2023-24,Dennis Schroder,new_team,team_change,3,0.3776298072667173,complete
trendon_watford_2023_BKN,BKN,2023-24,Trendon Watford,new_team,team_change,3,-0.1033266589917603,complete
ben_simmons_2023_BKN,BKN,2023-24,Ben Simmons,re_signed_standard,roster_continuity,3,-0.9,complete
mikal_bridges_2023_BKN,BKN,2023-24,Mikal Bridges,re_signed_standard,roster_continuity,3,-1.113905913953617,complete
nic_claxton_2023_BKN,BKN,2023-24,Nic Claxton,re_signed_standard,roster_continuity,3,-1.471339836522875,complete
dorian_finney-smith_2023_BKN,BKN,2023-24,Dorian Finney-Smith,re_signed_standard,roster_continuity,3,-1.5013980493258687,complete
cameron_johnson_2023_BKN,BKN,2023-24,Cameron Johnson,re_signed_standard,roster_continuity,3,-1.6223225533017034,complete
ziaire_williams_2024_BKN,BKN,2024-25,Ziaire Williams,new_team,team_change,3,2.85828873378959,complete
dayron_sharpe_2024_BKN,BKN,2024-25,Day'Ron Sharpe,re_signed_standard,roster_continuity,3,2.0423786769195615,complete
cameron_johnson_2024_BKN,BKN,2024-25,Cameron Johnson,re_signed_standard,roster_continuity,3,-0.01062993522042043,complete
cam_thomas_2024_BKN,BKN,2024-25,Cam Thomas,re_signed_standard,roster_continuity,3,-0.945069648538899,complete
trendon_watford_2024_BKN,BKN,2024-25,Trendon Watford,re_signed_standard,roster_continuity,3,-1.262570253534007,complete
jalen_wilson_2024_BKN,BKN,2024-25,Jalen Wilson,re_signed_standard,roster_continuity,3,-1.505294117647059,complete
nic_claxton_2024_BKN,BKN,2024-25,Nic Claxton,re_signed_standard,roster_continuity,3,-1.531066393738758,complete
dangelo_russell_2024_BKN,BKN,2024-25,D'Angelo Russell,new_team,team_change,3,-1.588721804511278,complete
dennis_smith_2024_BKN,BKN,2024-25,Dennis Smith Jr.,re_signed_standard,roster_continuity,3,NA,missing_data
kendall_brown_2024_BKN,BKN,2024-25,Kendall Brown,new_team,team_change,3,NA,missing_data
killian_hayes_2024_BKN,BKN,2024-25,Killian Hayes,new_team,team_change,3,NA,missing_data
maxwell_lewis_2024_BKN,BKN,2024-25,Maxwell Lewis,new_team,team_change,3,NA,missing_data
kyrie_irving_2017_BOS,BOS,2017-18,Kyrie Irving,new_team,team_change,3,4.346131329139071,complete
jaylen_brown_2017_BOS,BOS,2017-18,Jaylen Brown,re_signed_standard,roster_continuity,3,3.108884814135689,complete
terry_rozier_2017_BOS,BOS,2017-18,Terry Rozier,re_signed_standard,roster_continuity,3,1.9178482483812052,complete
marcus_smart_2017_BOS,BOS,2017-18,Marcus Smart,re_signed_standard,roster_continuity,3,1.6147856933079336,complete
al_horford_2017_BOS,BOS,2017-18,Al Horford,re_signed_standard,roster_continuity,3,0.2919762541872313,complete
greg_monroe_2017_BOS,BOS,2017-18,Greg Monroe,new_team,team_change,3,0.23219724437998537,complete
marcus_morris_2017_BOS,BOS,2017-18,Marcus Morris Sr.,new_team,team_change,3,0.21997449426424528,complete
aron_baynes_2017_BOS,BOS,2017-18,Aron Baynes,new_team,team_change,3,-0.5840500628619716,complete
gordon_hayward_2017_BOS,BOS,2017-18,Gordon Hayward,new_team,team_change,3,-1.9987929267669804,complete
semi_ojeleye_2018_BOS,BOS,2018-19,Semi Ojeleye,re_signed_standard,roster_continuity,3,2.2050097847358123,complete
jaylen_brown_2018_BOS,BOS,2018-19,Jaylen Brown,re_signed_standard,roster_continuity,3,2.1608439693521246,complete
marcus_smart_2018_BOS,BOS,2018-19,Marcus Smart,re_signed_standard,roster_continuity,3,1.956675449525883,complete
kyrie_irving_2018_BOS,BOS,2018-19,Kyrie Irving,re_signed_standard,roster_continuity,3,1.5052337912600011,complete
jayson_tatum_2018_BOS,BOS,2018-19,Jayson Tatum,re_signed_standard,roster_continuity,3,1.2964336661911555,complete
daniel_theis_2018_BOS,BOS,2018-19,Daniel Theis,re_signed_standard,roster_continuity,3,0.6223067484662577,complete
aron_baynes_2018_BOS,BOS,2018-19,Aron Baynes,re_signed_standard,roster_continuity,3,0.40795536764665297,complete
marcus_morris_2018_BOS,BOS,2018-19,Marcus Morris Sr.,re_signed_standard,roster_continuity,3,0.36474543576594104,complete
al_horford_2018_BOS,BOS,2018-19,Al Horford,re_signed_standard,roster_continuity,3,-0.3160696133217269,complete
terry_rozier_2018_BOS,BOS,2018-19,Terry Rozier,re_signed_standard,roster_continuity,3,-0.36443256256028017,complete
guerschon_yabusele_2018_BOS,BOS,2018-19,Guerschon Yabusele,re_signed_standard,roster_continuity,3,NA,missing_data
jayson_tatum_2019_BOS,BOS,2019-20,Jayson Tatum,re_signed_standard,roster_continuity,3,3.845113283814409,complete
jaylen_brown_2019_BOS,BOS,2019-20,Jaylen Brown,re_signed_standard,roster_continuity,3,3.074303513781115,complete
semi_ojeleye_2019_BOS,BOS,2019-20,Semi Ojeleye,re_signed_standard,roster_continuity,3,2.4224698712040764,complete
marcus_smart_2019_BOS,BOS,2019-20,Marcus Smart,re_signed_standard,roster_continuity,3,0.6261174370115115,complete
gordon_hayward_2019_BOS,BOS,2019-20,Gordon Hayward,re_signed_standard,roster_continuity,3,0.44933333333333336,complete
daniel_theis_2019_BOS,BOS,2019-20,Daniel Theis,re_signed_standard,roster_continuity,3,0.2595707983316442,complete
enes_freedom_2019_BOS,BOS,2019-20,Enes Freedom,new_team,team_change,3,-0.7100876118541477,complete
kemba_walker_2019_BOS,BOS,2019-20,Kemba Walker,new_team,team_change,3,-1.3263875033820889,complete
brad_wanamaker_2019_BOS,BOS,2019-20,Brad Wanamaker,re_signed_standard,roster_continuity,3,NA,missing_data
robert_williams_2019_BOS,BOS,2019-20,Robert Williams III,re_signed_standard,roster_continuity,3,NA,missing_data
jayson_tatum_2020_BOS,BOS,2020-21,Jayson Tatum,re_signed_standard,roster_continuity,3,3.035817272482822,complete
jaylen_brown_2020_BOS,BOS,2020-21,Jaylen Brown,re_signed_standard,roster_continuity,3,2.572338364545307,complete
grant_williams_2020_BOS,BOS,2020-21,Grant Williams,re_signed_standard,roster_continuity,3,1.2745156188216686,complete
evan_fournier_2020_BOS,BOS,2020-21,Evan Fournier,new_team,team_change,3,0.8017195568345706,complete
luke_kornet_2020_BOS,BOS,2020-21,Luke Kornet,new_team,team_change,3,0.33194341027550256,complete
semi_ojeleye_2020_BOS,BOS,2020-21,Semi Ojeleye,re_signed_standard,roster_continuity,3,0.15121495327102785,complete
marcus_smart_2020_BOS,BOS,2020-21,Marcus Smart,re_signed_standard,roster_continuity,3,-1.2995030138268249,complete
